Text,Labels
ಎಲ್ಲಾ ಇರೋನು ಒಂದೇ  ಜೈ ಕರ್ನಾಟಕ ಮಾತೆ ಜೈ ಭುವನೇಶ್ವರಿ ಕನ್ನಡದ ಅಭಿಮಾನಿಗಳ ಏನ್ರೀ ಸುದೀಪ ಪಾನ್ ಲೈಕ್ ಮಾಡಿ ದರ್ಶನ್ ಫ್ಯಾನ್ ಲೈಕ್ ಮಾಡಿ ನಾನು ಪುನೀತ್ ಫ್ಯಾನ್ಸ್ ಲೈಕ್ ಮಾಡಿ ಪ್ರೆಸ್ ಟು ಕನ್ನಡ ಸಿನಿಮಾ ನೋಡ್ರಿ,Not_offensive
Yar guru evlu chaina hudgi naa indian aa gothilla,Offensive_Targeted_Insult_Individual
D boss bro dainamic price Prajwal Devaraj,Not_offensive
ಡಾ.ಶಂಭು ಬಳಿಗಾರ ರವರ .....nತೊಗರಿ ತಿಪ್ಪ (ಜಾನಪದ ಹಾಸ್ಯ ಚಟಾಕಿ)  ಅಧ್ಬುತ  ನಿರೂಪಣೆ,Not_offensive
Devre olle avrge yak kasta kodtiya,Not_offensive
sir modalu nam deshadali shikshana krati ag beku and nrashta chara nilbeku,Not_offensive
Tik tok ban maadi. Ellari India app mitron app use maadi. Adhu same tik tok tharane idhe,Not_offensive
Togari thipan hasya chataki supar,Not_offensive
Bro tiktok ban agilla anta helta idare nija na,Not_offensive
@Nandi Parthasarathi ನಂದಿನಿ ನಿಮ್ಮ ಅಪ್ಪ ನಾಮರ್ದ ಅಂತೇ ಹೌದೇನೇ,Offensive_Targeted_Insult_Individual
Sir ye song Tamil language me hai,not-Kannada
@TROLL MONSTER_KANNADA ಲೋ ಗಾಂಡುಗೆ ಹುಟ್ಟಿದ ರಂಡಿ ಮಗನೇ,Offensive_Targeted_Insult_Individual
Pranjali Raj nija boglu.... Ninu kannadiga alva,Offensive_Targeted_Insult_Individual
Kannada na ond range ge tagond hogide rakshit ravara e film opkoloru like here,Not_offensive
ಸೂಪರ್ ಗುರು ಲಾಸ್ಟ್ ಅಲ್ಲಿ ಹೇಳಿದ್ರಲ್ಲ ತಿಕ ಹೊಡಿಯೋ ದೇವ್ರು ನಾ ಕಟ್ಕೊಂಡಿದಾರೆ ಅಂತ 100% ನಿಜ ಸೂಪರ್,Not_offensive
Nimage holleyadaagali sir,Not_offensive
Kathe tumba ista aythu..,Not_offensive
Anna e game yavadu,Not_offensive
@ಕಿಚ್ಚನ ಹಾವಳಿ astu cheepalla bido nimtara 60cr above madide pailwan kurukshetra 100cr collection madide,Not_offensive
ಹೌದೋ ಹುಲಿಯಾ.....ಹಾಡು ಸೂ..............ಪರ್..................,Not_offensive
Yava game name,Not_offensive
Super Anna. Neev helid Matu 100% nija. Onedu Matalu oned artayide.,Not_offensive
ಆಂಗ್ಲ ಭಾಷೆ ಬಳಸೋ ಕಾಲದಲ್ಲಿ ಅಚ್ಚ ಕನ್ನಡದಲ್ಲಿ ಸಾಹಿತ್ಯ ಬರೆದಿರುವ ಬರಹಗಾರರಿಗೆ ಕೋಟಿ ಕೋಟಿ ನಮನಗಳು,Offensive_Targeted_Insult_Group
Estu sari nodudru samadhana aagthilla.... Awesome song,Not_offensive
Say say say sayta,not-Kannada
yella OK iee aroygyake hankaraka bidi yake,Offensive_Untargetede
Tusmika manganna Na tikha uriyang Ede... Rakshith Shetty ni hinge belibeku..avl mukli uriyeng,Offensive_Targeted_Insult_Individual
Wt a song sprb song boss,not-Kannada
Is different song full Ishtar aytu movie ellaru nodri,Not_offensive
ರಿಕ್ಕಿ ಬಾಸ್ ಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೋ ಅವತಾರ.ಹಾಗೆಯೇ ಈ ಶ್ರೀಮನ್ನಾರಾಯಣನಾಗಲಿ ಗಗನದಲಿ ಲಾಂಛನ.,Not_offensive
Ee movieyinda dodda mattada success siguthhe Prajwal sirge.,Not_offensive
ಆಲ್ ದಿ ಬೆಸ್ಟ್ ರಕ್ಷಿತ್ ಬ್ರೋ ಕೀಪ್ ರಾಕಿಂಗ್,Not_offensive
Idella nam indiadaroge buddi barbeku alwa idkela tale odisidre navu yavthu munfe hogtifvi illi enidu hinduthwa jathi jagala idela beka tale odistare adrindane etara agtide,Offensive_Targeted_Insult_Group
Bejar manporchi #PruthviAmber,not-Kannada
manju uppar jk,not-Kannada
naanu ollevarige mathra olle comments madtini sir ......ninnanta olle vektige ollede agutte sir shankar sir nimmanta seniors namage inspiration sir !!!! haage kuda anchor kuda super neevu kuda naanu mecchida anchor neevu,Not_offensive
Bro nimgenu thale kettidiya film release agde video song bittidiralla  yella hal madkothira idunnella bittu channag promotions madi bere languages nalli,Offensive_Targeted_Insult_Individual
ಕೊನೆಗೂ ಟಿಕ್ ಟಾಕ್ ಬ್ಯಾನ್ ಆಯ್ತಲ,Not_offensive
ನೀವು ತುಂಬಾ ಸ್ವಾಭಿಮಾನದ ವ್ಯಕ್ತಿ. ಶುಭಾಶಯಗಳು,Not_offensive
Varshakke 3 thagadu movie madi industry haal mado hero galu ondh kade adrenn3 Varsha kasta pattu ondhu olle film mado namma Rakshith Shetty haagu Yash innondh kade n,Offensive_Targeted_Insult_Group
Togari tippa katha n 3,not-Kannada
Super songs sir,not-Kannada
Super anno,Not_offensive
KilaGade MeleGade  ALU Gadde  Ulli Gadde....🤣🤣🤣,Offensive_Untargetede
ನೀನು ಒಳ್ಳೆಯದೇ ಮಾತನಾಡಿದಿಯಾ ಗುರು ನಿನ್ನಗೆ ಧನ್ಯವಾದ ಗುರು,Not_offensive
RIP to those 28k dislikers,Offensive_Targeted_Insult_Group
ಚಿತ್ರದ climax ಏ.... ಚಿತ್ರವನ್ನು ಮಂಕಾಗಿಸಿದೆ,Offensive_Targeted_Insult_Group
Film super.tumba kaaduva cinema,Offensive_Untargetede
@Vinay Kumar MS nin mane address kodu,Offensive_Targeted_Insult_Individual
Love u sir,not-Kannada
Spirit of kannada,not-Kannada
TikTok nan shata shata,Offensive_Targeted_Insult_Other
Super sir nivu nigavgllu nivu igienanLove fellore hudegiriegi supirthie sir,Not_offensive
2019 last end -2020 this movie Rakshit settyge break kodutte annoru like madi,Not_offensive
Huchha Venkatsene west Indies... Al the best asn...,Offensive_Targeted_Insult_Individual
Super bro ಜೈ ಜವಾನ್ ಜೈ ಕಿಸಾನ್,Not_offensive
ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ,Not_offensive
Looks lyk promising,not-Kannada
Very super unique filmography awesome choreography,not-Kannada
Marethidhru iga merili,Not_offensive
Vivek bindra avra hindi version na kannadal helidake nimge danyavadaglu sir....,Not_offensive
ಸಿನಿಮಾ ನಮ್ಮ ಕಲ್ಪನೆಗೂ ಮೀರಿದೆ ಅದ್ಬುತವಾದ ಪ್ರೀತಿಯ ಲೋಕ ಆದರೆ ಸಿನಿಮಾದ title ಸೆಳೆಯದೆ ಇರುವುದು ಒಂದು ಕಾರಣ..,Not_offensive
brother ಆ ನನ್ ಮಕ್ಳಿಗೆ ಅರ್ಥ ಆಗೋಥರ..... ಹೇಳಿದೀರಾ.... ಅವ್ರಿಗೆ ಹೀಗೆ ಹೇಳಿದ್ರೇನೇ ಅರ್ಥ ಆಗೋದು....,Not_offensive
ಕ್ಯಾಬ್ ಡ್ರೈವರ್ ಅಂದ್ರೆ ಕಳ್ದ್ರು ತರ ನೋಡೋ ಈ ಸಮಾಜದಲ್ಲಿ ನಾನು ಕ್ಯಾಬ್ ಚಾಲಕ ಅಂತ ಹೆಮ್ಮೆಯಿಂದ ಹೆಳ್ತೀರಲ್ಲಾ ತುಂಬಾ ಖುಷಿಯಾಯ್ತು ಸಾರ್ ಈ ಸಮಾಜದಲ್ಲಿ ಇರೋರು ನಿಮ್ಮನ್ನ ನೋಡಿ ಕಲಿಯೋದು ತುಂಬಾ ಇದೇ ನೀವು ಯುವ ಜನಾಂಗಕ್ಕೆ ಸ್ಫೂರ್ತಿ ಸರ್  ನಿಮಗೆ ಒಂದೂ ದೊಡ್ಡ ನಮಸ್ಕಾರ ಯಾವ ಒಂದೂ   ವಿಶ್ವವಿದ್ಯಾನಿಲಯ ಕಲಿಸದ ಪಾಠವನ್ನು ಜೀವನ ಕಲಿಸುತ್ತದೆ ಎಂಬುದಕ್ಕೆ ನಿಮ್ಮ ಜೀವನವೇ ಉತ್ತಮ ಉದಾಹರಣೆ ಸಾರ್ ದೇವರು ನಿಮಗೆ ಒಳ್ಳೆಯದು ಮಾಡಲಿ ಧನ್ಯವಾದ.,Not_offensive
@Ŕävîñđŕå_02_GøWđřú noh Ravindra Lowdre.... naanu space nalli idini.... hudukikond baroke rocket beku.... nin yogyate ge adella illa bidu🤣,Offensive_Targeted_Insult_Individual
Song maatra chindi,Not_offensive
Rakshit Shetty fans like here,not-Kannada
Yav kaldan mare nin,Not_offensive
Love u boss,not-Kannada
@TROLL MONSTER_KANNADA nD boob's beleyodanna nodi urakotidaranDagar fan namma BØSS beleyodanna nodi nimm gandu darshan ne urakondiddu......,Offensive_Targeted_Insult_Individual
ವಿಶ್ವಗುರು ಬಸವಣ್ಣನವರ ಆಪ್ತ ಕಾರ್ಯದರ್ಶಿಯಾಗಿದ್ದ ಶ್ರೀ ಹಡಪದ ಅಪ್ಪಣ್ಣನವರ ಇತಿಹಾಸದ ಬಗ್ಗೆ ತಿಳಿಸಿ ಸರ್,Not_offensive
ಇಂತ ಮೂವಿ ನಾ ಥಿಯೇಟರ್ ನಲ್ಲಿ ನೋಡಿಲ್ಲ ಅಂತ ತುಂಬಾ ಪಶ್ಚಾತಾಪ ಆಗ್ತಿದೆ,Not_offensive
Nijavaglu Satya sir,Not_offensive
@siddu raj,not-Kannada
ನಮ್ಮ ದೇಶದಲ್ಲಿ ರಾಜಕೀಯ ದಲ್ಲಿ ಗೆಲ್ಲಲು ಈಗ ದುಡ್ಡು ಬೇಕಾಗಿಲ್ಲ ಪಾಕಿಸ್ತಾನ ಅಥವಾ  ಇಸ್ಲಾಂ ಮೇಲೆ  ಅವಾಜ್ ಹಾಕಿದರೆ ಅವನಿಗೆ ಪ್ರಧಾನಿ ಪಟ್ಟ ಕೊಡುತ್ತಾರೆn ನಮ್ಮ ಮೋರಿಗೆ ಮುಸಲ್ಮಾನರನ್ನು ಸಾಯಿ ಸೋದೆ ಅವರ ಅಭಿವೃದ್ಧಿ,Offensive_Untargetede
Ega ha ashvathama ellidhane,Not_offensive
ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ,Not_offensive
Super from kolar,not-Kannada
Nice voice bro,not-Kannada
Super song in kannba super song,not-Kannada
ಅದ್ಭುತ ಹಾಡು,Not_offensive
@Royal Rumble onde ond sari kelde...nFirst time....ashtond ishta aglillanMatte matte kelta idre....nIshta agta ide.... #Slowpoison,Offensive_Targeted_Insult_Other
Swamake or Remake....?,Not_offensive
You are true,not-Kannada
ನಾವು ಕೇವಲ ಕನಸು ಮಾತ್ರ ಕಾಣುತ ಇದೇವೆ ಒಂದು ವೇಳೆ ಉತ್ಪಾದನೆ ಮಾಡಿದರು ಕೂಡ ಅದನ್ನು ಎಕ್ಸ್ಪೋರ್ಟ್ ಮಾಡಲು ಧೋಡ್ಡ ಗಾತ್ರದ ಹಡಗು ನಿಲ್ಲಿಸಲು ಬಂದರು ಕೂಡ ಇಲ್ಲ ಅದಕ್ಕೂ ನಾವು ದುಬೈ ಅವಲಂಬಿತ ರಗಿದೇವೆ. ತುಂಬಾ ಕೆಲಸಗಳು ಬಾಕಿ ಇದೆ,Not_offensive
@Bharathraj T B irli bido... Ningen helilvalla,Not_offensive
Pubgi kooda ban agbikittu,Not_offensive
Love you bro,not-Kannada
Last scene nali spoon ogediddu Rishab shetty na?,Not_offensive
Super agi roast madidiya guru.,Not_offensive
Dia super movie,not-Kannada
ಸುಮಾರು ೨೪-೨೫ ವರ್ಷದ ಹಿಂದೆ ಕ್ಯಾಸೆಟ್ ಮೂಲಕ ಕೇಳಿದ ತೊಗರಿ ತಿಪ್ಪನ ಕಥೆಯಿದು. ಇಂದಿಗೂ ಅದೇ ನಗು,Not_offensive
Well said... That's an amazing idea like KGF did.,not-Kannada
ಬೆಂಕಿ ಕಣ್ರೀ ನೀವು,Not_offensive
@christ anil nimmappa alvenro,Offensive_Targeted_Insult_Other
ಇಲ್ಲಿ ನಡೆದಿರೋ ಚರ್ಚೆ ನೋಡಿದ್ರೇ ಗೊತ್ತಾಗುತ್ತೆ ನಮ್ ದೇಶ ಯಾಕ್ ಹಿಂಗಿದೆ,Offensive_Targeted_Insult_Group
shambhu baligar superr,not-Kannada
Idu cheritre shrustiso avatara,Not_offensive
Rakshit . Rishab,not-Kannada
ಎಲ್ಲರಿಗೂ ಹೊಸ ವರ್ಷದ ಹಾರ್ಧಿಕ ಶುಭಾಶಯಗಳು ಯಾರು 2020 ರಲ್ಲಿ ನೋಡ್ತಾ ಇದ್ದೀರಾ please like ಮಾಡಿ,Not_offensive
Best song I have heard after belagenddu,Not_offensive
En helde bro,Not_offensive
Repeat mode pe,not-Kannada
Movie was amazing!!🤩🤩,not-Kannada
Superb   Music,not-Kannada
Heroine ... Love you,not-Kannada
Thappu ella nima kelavodu dailog druva sarja thara ede sprrrr,Not_offensive
ಇದು ಕನ್ನಡ ಚಿತ್ರರಂಗದ ಚರಿತ್ರೆ ಸೃಟಿಸೂ ಅವತಾರ ಯಾರ್ ಅವನು .......... (ಅವನೇ ಶ್ರೀಮನಾರಾಯಣ) All The Best D B055 fan,Not_offensive
Idhu bari bogus,Offensive_Targeted_Insult_Other
Yenu!¿ Taayganda na neenu? !!,Offensive_Targeted_Insult_Individual
Super song bro thank you Vijay Prakash sir Great singer,Not_offensive
Making sakat ...,Not_offensive
U missed birbal,not-Kannada
Avanae srimannarayana...- Eddhu Charitra shrushtisuva avatara.... 🤗,Not_offensive
R.N. Laxmi Mahadev Anna.    Thamma.  Janpada.    Super,Not_offensive
E song alli flare gun ide,not-Kannada
Shankranna= RakshithnUppi Dada= Rishabh,Not_offensive
super bro bikat china,not-Kannada
@prithvi nayak Roberrt bangada goth aagutte,Not_offensive
jevanada sathya harithiruva jnani,Not_offensive
Don't worry Sir kayakave kailasa,Not_offensive
ಕೈನಲ್ ಏನೂ ಕೂಡಾ ಕಿಸಿಯೊಕೆ ಆಗದ ಕಿಡಿಗೇಡಿಗಳು ಬೆನ್ನ ಹಿಂದೆ ಬೆಂಕಿ ಹಚ್ಚಿ ನಗ್ತಾರೆ.. ಆದರೆ ಅವರಿಗೆಂಗೊತ್ತು ಆ ಬೆಂಕಿಲೆ  ಇಡೀ ವಿಶ್ವದಲ್ಲಿ  ಚರಿತ್ರೆ ಸೃಷ್ಟಿ ಮಾಡೋಕೆ ಅವನು ಬಂದೆ ಬರ್ತಾನೆ ಅಂತ ಯಾರವನು  ಅವನೇ ಶ್ರೀಮನ್ನಾರಾಯಣ,Not_offensive
USA brand but aduna produce madoke USA ali skilled labour ilvala aduke china davru madtarennApple mobile togondru china ke income hogute,Not_offensive
ಲಾಕ್ ಡೌನ್ ನಲ್ಲಿ ಈ ಹಾಡನ್ನು ಕೇಳಿ ದವರೂ ಲೈಕ್ ಮಾಡಿ,Not_offensive
Insta link akiddini nodi brother,Not_offensive
ಕಮ್ಯೂನಿಸ್ಟ್‌ ರಾಷ್ಟ್ರ ಅಲ್ವಲ್ಲ ಭಾರತ,Not_offensive
ಡಬ್ಬಿಂಗ್ ಡಬ್ಬ ದಬಾಂಗ್ ಬದಲು ಇಂತಹ ಅಪ್ಪಟ ಕನ್ನಡ ಚಿತ್ರಗಳಿಗೆ ಬೆಂಬಲ ಕೊಡಿ ಅಪ್ಪಟ ಕನ್ನಡ ಪ್ರೇಮಿಗಳೇ,Not_offensive
Anna Saudi Arabia li release maadi,Not_offensive
ಇದು ಇದು actually ಚೆನ್ನಾಗಿರೋದು.🤩🤩🤩,Not_offensive
100 days pakka annoru like madi,Not_offensive
Haageye e onedu shikariya kathege nannadondu like erlapa,Offensive_Untargetede
ಇದು ಚರಿತ್ರೆಯನ್ನು ಸೃಷ್ಟಿಸೋ ಅವತಾರ.,Not_offensive
My favorite  song,Not_offensive
Yar bekadru PM agakke agolla,Offensive_Untargetede
Sariyagi degidiya guru  all the best desha abhimana elade ero sule makkali ge sariyagi deggg bekuuu,Offensive_Targeted_Insult_Group
sandalwood ge obba trend setter sikkidaane..n.n.n.n.n.nyaaravnu???n.n.n.n.n.n.nAvane Srimannarayana,Not_offensive
Superb sir,not-Kannada
Anjali Devi super story,not-Kannada
Salute for music,Not_offensive
So sad. Sir....,not-Kannada
chindu guru ninu,Not_offensive
@Ŕävîñđŕå_02_GøWđřú ನೀ ಗಂಡ್ಸ ಅಲ್ಲಾ ಬೀಡು,Offensive_Targeted_Insult_Individual
Ta bro your ginias,not-Kannada
Bere bashyalli anuvadha maadi,Not_offensive
BGM chindi,not-Kannada
ನಮಸ್ಕಾರ super bro,Not_offensive
Intha olle video nu dislike madiroru yentha kachada nanmaklirbeku🤦🤦🤦🤦,Offensive_Targeted_Insult_Group
ಸಕ್ಕತ್ ಸಾಂಗೂ ಗುರು,Not_offensive
en music guru,Not_offensive
ಒಂದು ಇಂಗ್ಲೀಷ್ ಪದ ಬಳಸದೆ ಈ ಹಾಡು ಬರೆದಿರುವ ಕಲಾವಿದನಿಗೆ ಒಂದು ಲೈಕ್ ಕೊಡಿ... ಸ್ನೇಹಿತರೇ!!,Not_offensive
ನಮ್ಮ ದೇಶದ ನಂತರ ಅವರಿಗೆ ಸ್ವತಂತ್ರ ಸಿಕ್ಕಿರುವುದು ಅವರೇಕೆ ಅಷ್ಟು ಮುಂದುವರೆದರು nnನಮ್ಮ ದೇಶ ಕಾಂಗ್ರೆಸ್ ಹಂದಿಗಳು ಯಾಕೆ ಉದ್ಧಾರ ಮಾಡಲಿಲ್ಲ,Offensive_Targeted_Insult_Group
bro nim video super china da appp use madbardu annod sari k nivu e china game pubg adthiralla bro nivu next video na e pubg game enda madbedi nan nimna geli madthaedini ankobedi,Not_offensive
Hi sir supnHasage  eddastu kalu chachu  nAnno gadae evattu nim nudigalu gottyatyu sirnUr grate sir,Not_offensive
BGM is Superbb,not-Kannada
Nkn en mathgalu guru nindhu ABBA tiktok li thirke shoki madorige Chapli thagond barsidhange super guru,Offensive_Targeted_Insult_Group
ಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟ್ರಿಸಿದ ಅವತಾರ,Not_offensive
@Ŕävîñđŕå_02_GøWđřú ನಿನ್ ಹೆಂಡ್ರು ತುಲ್ಲಗೆ ಏನ್ ಇವಾಗ,Offensive_Targeted_Insult_Individual
Chindi broiiii e munde maklige naman desha bakthi kammi sayor yelo saythare e bevrcgalige tiktok mukya anthe,Offensive_Targeted_Insult_Other
Super awesome bro,not-Kannada
Super boss I like it,not-Kannada
Super energetic song,Not_offensive
Nam college  alli degree  BE mugisdorigu nayvagi coding bareyoke barallla,Offensive_Targeted_Insult_Group
Sie good eveninig,not-Kannada
ಆದರೆ ನಮ್ಮ ದೇಶದಲ್ಲಿ ರಾಜಕಾರಣದಲ್ಲಿ ಇಚ್ಛಾಶಕ್ತಿ ಕೊರತೆ ಇದೆ ಇದು ಸಾಕಾರ ಆಗುವವರೆಗೂ ಇದೆಲ್ಲ ಸಾಧ್ಯವಿಲ್ಲ..,Offensive_Targeted_Insult_Group
Lo nin d filme odtilla modlu anv film nodro amele bere filmge sprt madu sumne comnt akbitre film odbidutta bari builduppu,Offensive_Targeted_Insult_Group
@Ŕävîñđŕå_02_GøWđřú bro ah sule Nandhini atra yen matu bidi,Offensive_Targeted_Insult_Individual
Superb man,not-Kannada
Bidu Gowda ge Alli hodi beku first avaru mane Alli avaru appa Amma ne kelluthiya dure Tiktok maduthirodana Ennu Nive yochane Madi evallu yetha kithu hogi erollu eru beku ethara avaru edane India ge Bad Name Mathe Namu inda girls ge nu Bad name,Offensive_Targeted_Insult_Individual
Super Anna ede Tara video s Madi super,Not_offensive
ಟ್ರೈಲರ್ ನೋಡಿ ಮೈಯೆಲ್ಲ ರೋಮಾಂಚನವಾಯಿತು! ಪ್ರಜ್ವಲ್ ದೇವರಾಜ್,Offensive_Targeted_Insult_Other
En super helidya bro innu eno beku,Not_offensive
Namma tande nu heege sir,Not_offensive
Cinema sakkathagide guru,Not_offensive
We Support Swamake Movies,not-Kannada
@kushal kumar thankz hage insta alli follow madi,Not_offensive
Gali matina tune best,Not_offensive
Best song  sooper,not-Kannada
ಭಾರತದಲ್ಲಿ  ಕಂಪನಿ  ಸುರು ಮಾಡಲು ಬಂದ್ರೆ  ಸಿಟಿ ಬಿಟ್ಟು ಹಳ್ಳಿಯ ಕಡೆಗೆ ಬರೊದೆ ಇಲ್ಲ.nಉತ್ತಮ ಮತ್ತು ವಿಶಾಲ  ಪ್ರದೇಶ ಇರೊದು ಹಳ್ಳಿಯಲ್ಲಿ .ಮೊದಲು ಅದನ್ನ ಸರ್ಕಾರ ಮಾಡಬೇಕು.,Not_offensive
ದೇಶಧ್ರೋಹಿಗಳು ಡಿಸ್ ಲೈಕ್ ಮಾಡಿದರೆ ನೀವು ನಿಜವಾದ ದೇಶ ದ್ರೋಹಿಗಳು ನಾಚಿಕೆ ಆಗಬೇಕು ನಿಮ್ಮ ಜನ್ಮಕ್ಕೆ.... ಇಂತಹ ಅದ್ಭುತವಾದ ವಿಡಿಯೋ ಗಳಿಗೂ ಡಿಸ್ ಲೈಕ್  ಮಾಡಿದ್ರಲ್ಲ ನಿಮಗೆ ನಾಚಿಕೆ ಆಗಲ್ವಾ.....,Offensive_Targeted_Insult_Group
En kathe kattutiya guru🤣🤣🤣🤣..... . Proof kodu sullu kathe katbeda,Offensive_Targeted_Insult_Individual
LIKE  1M,not-Kannada
Thuuuuuuuuuuuuuuuuuu Bindu gowda andre alpa swalpa maryade ide but why you only tiktok anta kelitumba asayya aytu avla mele,Offensive_Targeted_Insult_Individual
Movie release aadmele matte pickup aaguthe,Not_offensive
Wonderfull super amazing song superrrrrrrrr,Not_offensive
Yenri sullu heltira fake fake fake fake fake,Offensive_Targeted_Insult_Individual
ಖಂಡಿತ ಮಾಡೋಣ bro,Not_offensive
I ಸೂಪರ್ Brother,Not_offensive
ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ,Not_offensive
*Pramod not Pamod,not-Kannada
@s.g. mathapati k,not-Kannada
ಕೆಲವರು ಟಿಕ್ ಟಾಕ್ ಅಲ್ಲಿ ಫಿಲಂ ಡೈಲಾಗ್ಸ್ ಮಿಕ್ಸ್ ಮಾಡಿ ಸ್ವಾಮಿ ವಿವೇಕಾನಂದ ಎಪಿಜೆ ಅಬ್ದುಲ್ ಕಲಾಂ ಜಿ ಥರ ಆಡ್ತಾರೆ ಅವರನ್ನ ಹೀಗೆ ಬಿಟ್ಟಿದ್ದರೆ ಕಲಿಯುಗದ ಸರ್ವಜ್ಞ  ಹಾಗಿ   ಬಿಡುತ್ತಿದ್ದರು  ಥ್ಯಾಂಕ್ಯೂ ಮೋದಿಜಿ ಟಿಕ್ ಟಾಕ್ ಬ್ಯಾನ್ ಮಾಡಿದ್ದಕ್ಕೆ.,Offensive_Untargetede
